Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Profit_Margin
6502,CA-2014-129147,2014-11-02,2014-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,539.964,6,0.4,-107.9928,2014,11,-0.19999999629604942
6503,CA-2014-129147,2014-11-02,2014-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.232,7,0.4,-10.0464,2014,11,-0.19999996018475072
6504,CA-2014-129147,2014-11-02,2014-11-06,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,19.242,3,0.7,-13.4694,2014,11,-0.6999996362126409
6505,CA-2017-128265,2017-11-17,2017-11-22,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,10011,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,0.0,349.3392,2017,11,0.2799999977557629
6506,CA-2016-152331,2016-06-26,2016-06-30,Standard Class,LD-16855,Lela Donovan,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,5.304,3,0.2,0.4641,2016,6,0.08749983503047694
6507,US-2016-128909,2016-10-09,2016-10-11,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.136,4,0.2,5.98,2016,10,0.3124998366953195
6508,US-2016-128909,2016-10-09,2016-10-11,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.832,4,0.2,-24.9624,2016,10,-0.07499999774661098
6509,CA-2017-102197,2017-12-20,2017-12-26,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9,5,0.0,137.151,2017,12,0.4899999824937485
6510,CA-2017-102197,2017-12-20,2017-12-26,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,17.6232,2017,12,0.3499999304893688
6511,CA-2017-102197,2017-12-20,2017-12-26,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,3,0.0,16.6698,2017,12,0.48999985596712037
6512,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,6,0.0,8.1192,2017,3,0.33999985762150015
6513,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,11.52,4,0.0,5.6448,2017,3,0.48999957465314703
6514,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,286.93,7,0.0,140.5957,2017,3,0.48999998292266467
6515,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,206.384,2,0.2,23.2182,2017,3,0.11249999454899631
6516,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",218.352,3,0.2,0.0,2017,9,0.0
6517,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5,0.0,105.98,2017,9,0.19999999622570305
6518,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,99.3,10,0.0,41.706,2017,9,0.4199999577039318
6519,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2,0.0,30.5088,2017,9,0.2799999743024987
6520,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1,0.2,0.84,2017,9,0.31249883742992024
6521,CA-2017-138289,2017-01-16,2017-01-18,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,5443.96,4,0.0,2504.2216,2017,1,0.4599999991550269
6522,CA-2017-138289,2017-01-16,2017-01-18,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0.0,72.6408,2017,1,0.23999999207057218
6523,CA-2017-138289,2017-01-16,2017-01-18,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201,Central,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",56.07,7,0.0,25.2315,2017,1,0.4499999197431925
6524,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",10.08,2,0.2,3.276,2016,7,0.32499967757968495
6525,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,59.994,1,0.4,-12.9987,2016,7,-0.2166666305519501
6526,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625,2016,7,-0.8333318751848204
6527,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,9.42,5,0.7,-7.85,2016,7,-0.833332448691668
6528,CA-2016-157791,2016-12-23,2016-12-28,Second Class,CA-11965,Carol Adams,Corporate,United States,Warwick,Rhode Island,2886,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,4,0.0,899.982,2016,12,0.44999999774995497
6529,CA-2014-146864,2014-12-22,2014-12-26,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,New York City,New York,10024,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,216.4,4,0.0,56.264,2014,12,0.2599999879852131
6530,CA-2014-103744,2014-02-23,2014-02-27,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,6.936,3,0.2,2.3409,2014,2,0.3374995134090061
6531,CA-2014-103744,2014-02-23,2014-02-27,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.428,3,0.8,-6.8634,2014,2,-1.5499964995562343
6532,US-2017-107384,2017-12-04,2017-12-08,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-AR-10001315,Office Supplies,Art,Newell 310,8.8,5,0.0,2.552,2017,12,0.2899996704549199
6533,US-2017-107384,2017-12-04,2017-12-08,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,142.8,1,0.0,29.988,2017,12,0.20999998529411865
6534,US-2017-107384,2017-12-04,2017-12-08,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95,5,0.0,143.982,2017,12,0.35999999099887514
6535,CA-2014-128209,2014-11-17,2014-11-22,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2152.776,3,0.2,726.5619,2014,11,0.3374999984322568
6536,CA-2014-128209,2014-11-17,2014-11-22,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,10,0.2,-50.098,2014,11,-0.01249999996881113
6537,CA-2014-169684,2014-10-20,2014-10-23,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.8655,2014,10,-0.44999998630512233
6538,CA-2014-169684,2014-10-20,2014-10-23,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",98.352,3,0.2,-24.588,2014,10,-0.24999997458109904
6539,CA-2015-109862,2015-10-25,2015-10-30,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Newark,Delaware,19711,East,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,158.99,1,0.0,41.3374,2015,10,0.25999998364677124
6540,CA-2015-109862,2015-10-25,2015-10-30,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Newark,Delaware,19711,East,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",291.1,5,0.0,75.686,2015,10,0.25999999106836175
6541,US-2017-107888,2017-11-16,2017-11-19,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,73.68,6,0.0,34.6296,2017,11,0.4699999362106492
6542,US-2017-107888,2017-11-16,2017-11-19,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,2,0.0,23.7864,2017,11,0.16999998785020098
6543,US-2017-107888,2017-11-16,2017-11-19,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3,0.2,10.788,2017,11,0.09999999073044209
6544,US-2017-107888,2017-11-16,2017-11-19,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0.0,7.9896,2017,11,0.23999992790629981
6545,US-2017-154872,2017-05-14,2017-05-18,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,5,0.7,-46.536,2017,5,-0.7999998624720882
6546,US-2017-154872,2017-05-14,2017-05-18,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105,East,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,2,0.2,1.764,2017,5,0.3499993055569334
6547,US-2017-154872,2017-05-14,2017-05-18,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105,East,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,24.784,1,0.2,7.745,2017,5,0.3124998739106384
6548,CA-2014-113880,2014-03-01,2014-03-05,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.116,6,0.3,-172.1172,2014,3,-0.27142856714814695
6549,CA-2014-113880,2014-03-01,2014-03-05,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,0.2,5.6784,2014,3,0.32499981398820166
6550,US-2015-164966,2015-07-30,2015-08-01,First Class,GH-14410,Gary Hansen,Home Office,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",155.88,6,0.0,38.97,2015,7,0.24999998396202308
6551,CA-2015-126739,2015-11-01,2015-11-03,Second Class,JH-16180,Justin Hirsh,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,327.564,4,0.1,21.8376,2015,11,0.06666666463144104
6552,CA-2017-161578,2017-12-16,2017-12-21,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0.0,6.4128,2017,12,0.47999964071883183
6553,CA-2017-161578,2017-12-16,2017-12-21,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0.0,7.945,2017,12,0.0499999968533671
6554,CA-2014-137092,2014-10-20,2014-10-22,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,319.968,4,0.2,71.9928,2014,10,0.22499999296804704
6555,CA-2014-137092,2014-10-20,2014-10-22,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",505.32,3,0.2,31.5825,2014,10,0.06249999876316001
6556,CA-2014-137092,2014-10-20,2014-10-22,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,3.808,1,0.2,1.2376,2014,10,0.3249991465358547
6557,CA-2014-137092,2014-10-20,2014-10-22,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,8.682,1,0.8,-14.7594,2014,10,-1.699998041928079
6558,CA-2014-137092,2014-10-20,2014-10-22,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,1,0.2,7.9378,2014,10,0.3249998669342176
6559,CA-2015-166947,2015-06-05,2015-06-10,Standard Class,EB-13750,Edward Becker,Corporate,United States,Buffalo,New York,14215,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,1522.638,9,0.1,169.182,2015,6,0.11111111038138342
6560,CA-2016-160941,2016-07-21,2016-07-26,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,95661,West,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,419.9,5,0.0,197.353,2016,7,0.4699999888068591
6561,CA-2016-160941,2016-07-21,2016-07-26,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,95661,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,1,0.0,1.512,2016,7,0.47999847619531366
6562,CA-2017-144680,2017-03-31,2017-04-02,First Class,SC-20260,Scott Cohen,Corporate,United States,Arlington,Texas,76017,Central,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,33.62,5,0.8,-90.774,2017,3,-2.699999196906842
6563,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,3,0.0,7.9086,2014,5,0.4899996964066317
6564,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,194.25,2,0.3,-38.85,2014,5,-0.19999998970399024
6565,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3,0.0,2.5056,2014,5,0.2899996643522403
6566,CA-2014-166086,2014-05-07,2014-05-12,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,0.0,244.2496,2014,5,0.27999999679016874
6567,CA-2017-131282,2017-02-05,2017-02-08,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,76706,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,243.992,4,0.8,-426.986,2017,2,-1.7499999282763399
6568,CA-2017-131282,2017-02-05,2017-02-08,Second Class,CB-12025,Cassandra Brandow,Consumer,United States,Waco,Texas,76706,Central,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,7.12,5,0.2,0.712,2017,2,0.09999985955075906
6569,CA-2014-100678,2014-04-18,2014-04-22,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,2.688,2,0.2,1.008,2014,4,0.3749986049159043
6570,CA-2014-100678,2014-04-18,2014-04-22,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,3,0.3,-18.1176,2014,4,-0.057142855340573166
6571,CA-2014-100678,2014-04-18,2014-04-22,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063,2014,4,0.3374999774023798
6572,CA-2014-100678,2014-04-18,2014-04-22,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,0.2,28.497,2014,4,0.12499999451696693
6573,CA-2016-161543,2016-05-10,2016-05-16,Standard Class,RD-19720,Roger Demir,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.96,2,0.0,5.8604,2016,5,0.48999959030134593
6574,CA-2016-160535,2016-11-25,2016-11-30,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0.0,67.608,2016,11,0.1199999978700746
6575,CA-2016-160535,2016-11-25,2016-11-30,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,7060,East,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,319.92,8,0.0,118.3704,2016,11,0.369999988434609
6576,CA-2017-123085,2017-03-03,2017-03-08,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,1049.44,8,0.0,440.7648,2017,3,0.4199999959978655
